femtolisp-unknown,array1:1000000:500,45.5765838623046875
femtolisp-unknown,string:500000:100,3.2777509689331055
femtolisp-unknown,sum1:25,0.6525919437408447
femtolisp-unknown,cat:50,20.6279928684234619
femtolisp-unknown,tail:50,0.6118130683898926
femtolisp-unknown,wc:inputs/bib:50,28.5923221111297607
femtolisp-unknown,read1:2500,1.1088800430297852
femtolisp,compiler,CRASHED
femtolisp-unknown,conform:500,38.8482909202575684
femtolisp,dynamic,CRASHED
femtolisp-unknown,earley:1,25.6326828002929688
femtolisp-unknown,graphs:7:3,84.4478709697723389
femtolisp-unknown,lattice:44:10,102.1120760440826416
femtolisp-unknown,matrix:5:5:2500,28.7883670330047607
femtolisp-unknown,maze:20:7:10000,INCORRECT
femtolisp-unknown,mazefun:11:11:10000,23.8598999977111816
femtolisp-unknown,nqueens:13:10,52.1229960918426514
femtolisp-unknown,paraffins:23:10,3.6725409030914307
femtolisp,parsing,CRASHED
femtolisp-unknown,peval:2000,27.2955260276794434
femtolisp-unknown,primes:1000:10000,9.5635409355163574
femtolisp-unknown,quicksort:10000:2500,81.0436611175537109
femtolisp,scheme,CRASHED
femtolisp,slatex,CRASHED
femtolisp,chudnovsky,CRASHED
femtolisp-unknown,nboyer:5:1,9.6008410453796387
femtolisp-unknown,sboyer:5:1,12.2449259757995605
femtolisp,gcbench,CRASHED
femtolisp,mperm,CRASHED
femtolisp-unknown,equal:100:100:8:1000:2000:5000,3.0867350101470947
femtolisp-unknown,bv2string:1000:1000:100,7.0644071102142334
gambitc-v4.9.7,browse:2000,1.548769
gambitc-v4.9.7,deriv:10000000,2.18889
gambitc-v4.9.7,destruc:600:50:4000,2.652955
gambitc-v4.9.7,diviter:1000:1000000,1.944573
gambitc-v4.9.7,divrec:1000:1000000,2.25032
gambitc-v4.9.7,puzzle:1000,3.215305
gambitc-v4.9.7,triangl:22:1:50,2.274842
gambitc-v4.9.7,tak:40:20:11:1,1.968017
gambitc-v4.9.7,takl:40:20:12:1,2.737979
gambitc-v4.9.7,ntakl:40:20:12:1,2.730999
gambitc-v4.9.7,cpstak:40:20:11:1,6.913025
gambitc-v4.9.7,ctak:32:16:8:1,3.573319
gambitc-v4.9.7,fib:40:5,3.46268
gambitc-v4.9.7,fibc:30:10,2.240044
gambitc-v4.9.7,fibfp:35.:10,1.579185
gambitc-v4.9.7,sum:10000:200000,2.047916
gambitc-v4.9.7,sumfp:1000000.:500,2.72158
gambitc-v4.9.7,fft:65536:100,.98405
gambitc-v4.9.7,mbrot:75:1000,4.223346
gambitc-v4.9.7,mbrotZ:75:1000,9.773837
gambitc-v4.9.7,nucleic:50,1.545574
gambitc-v4.9.7,pi:50:500:50:100,.76942
gambitc-v4.9.7,pnpoly:1000000,3.063103
gambitc-v4.9.7,ray:50,1.85769
gambitc-v4.9.7,simplex:1000000,1.79648
gambitc-v4.9.7,ack:3:12:2,2.624785
gambitc-v4.9.7,array1:1000000:500,3.99169
gambitc-v4.9.7,string:500000:100,3.197634
gambitc-v4.9.7,sum1:25,.662082
gambitc-v4.9.7,cat:50,2.095778
gambitc-v4.9.7,tail:50,2.869321
gambitc-v4.9.7,wc:inputs/bib:50,1.478801
gambitc-v4.9.7,read1:2500,1.583412
gambitc,compiler,COMPILEERROR
gambitc-v4.9.7,conform:500,2.821325
gambitc-v4.9.7,dynamic:500,6.688649
gambitc-v4.9.7,earley:1,3.830656
gambitc-v4.9.7,graphs:7:3,9.708724
gambitc-v4.9.7,lattice:44:10,5.400386
gambitc-v4.9.7,matrix:5:5:2500,1.9141
gambitc-v4.9.7,maze:20:7:10000,.596398
gambitc-v4.9.7,mazefun:11:11:10000,3.051192
gambitc-v4.9.7,nqueens:13:10,7.010759
gambitc-v4.9.7,paraffins:23:10,3.967074
gambitc-v4.9.7,parsing:2500,2.119958
gambitc-v4.9.7,peval:2000,2.571896
gambitc-v4.9.7,primes:1000:10000,.967104
gambitc-v4.9.7,quicksort:10000:2500,4.696827
gambitc-v4.9.7,scheme:100000,3.486621
gambitc-v4.9.7,slatex:500,5.898455
gambitc-v4.9.7,chudnovsky:50:500:50:1000,.36681
gambitc-v4.9.7,nboyer:5:1,3.112783
gambitc-v4.9.7,sboyer:5:1,1.117195
gambitc-v4.9.7,gcbench:20:1,8.414929
gambitc-v4.9.7,mperm:20:10:2:1,6.00945
gambitc-v4.9.7,equal:100:100:8:1000:2000:5000,.312396
gambitc-v4.9.7,bv2string:1000:1000:100,1.808819
gauche-0.9.15,browse:2000,14.343450076
gauche-0.9.15,deriv:10000000,29.90072367
gauche-0.9.15,destruc:600:50:4000,19.185355303
gauche-0.9.15,diviter:1000:1000000,16.156385536
gauche-0.9.15,divrec:1000:1000000,20.121911314
gauche-0.9.15,puzzle:1000,21.825985893
gauche-0.9.15,triangl:22:1:50,16.912594536
gauche-0.9.15,tak:40:20:11:1,17.709918063
gauche-0.9.15,takl:40:20:12:1,47.035769273
gauche-0.9.15,ntakl:40:20:12:1,44.240255057
gauche,cpstak,ULIMITKILLED
gauche-0.9.15,ctak:32:16:8:1,26.786023062
gauche-0.9.15,fib:40:5,37.754711065
gauche-0.9.15,fibc:30:10,18.885735472
gauche-0.9.15,fibfp:35.0:10,8.662204766
